query_id,bf_time,bf_memory,kd_time,kd_memory,kd_accuracy,bbf_time,bbf_memory,bbf_accuracy,file_id,dimensions,num_points
49,311398.0293273926,0,1371.145248413086,0,1.0,12092.113494873047,0,0.33598065,45,8,100000
50,289849.04289245605,0,8114.099502563477,0,1.0,6776.8096923828125,0,0.90653,45,8,100000
51,291821.9566345215,0,6655.93147277832,0,1.0,11368.036270141602,0,0.9765204,45,8,100000
52,293931.0073852539,0,4749.059677124023,0,1.0,13919.11506652832,0,1.0,45,8,100000
53,320968.8663482666,0,8373.022079467773,0,1.0,6500.005722045898,0,0.6116151,45,8,100000
54,319996.1185455322,0,14623.165130615234,0,1.0,10256.767272949219,0,0.71372765,45,8,100000
55,313755.0354003906,0,2396.106719970703,0,1.0,16354.084014892578,0,0.8558378,45,8,100000
56,322921.9913482666,0,1581.9072723388672,0,1.0,11958.122253417969,0,0.46121138,45,8,100000
57,334079.9808502197,0,9896.993637084961,0,1.0,10649.681091308594,0,0.9096238,45,8,100000
58,322727.2033691406,0,5902.05192565918,0,1.0,10631.322860717773,0,0.50548923,45,8,100000
59,318598.98567199707,0,989.1986846923828,0,1.0,8172.035217285156,0,0.4690316,45,8,100000
60,287935.9722137451,0,6872.1771240234375,0,1.0,8425.235748291016,0,1.0,45,8,100000
61,282619.2378997803,0,53860.18753051758,0,1.0,14206.171035766602,0,0.9241656,45,8,100000
62,350118.87550354004,0,18929.243087768555,0,1.0,7932.901382446289,0,0.82744426,45,8,100000
63,318161.9644165039,0,11083.126068115234,0,1.0,13532.876968383789,0,1.0,45,8,100000
64,327241.1823272705,0,3969.1925048828125,0,1.0,21715.164184570312,0,1.0,45,8,100000
65,314379.9304962158,0,11193.990707397461,0,1.0,12668.132781982422,0,0.6143406,45,8,100000
66,293818.9506530762,0,3628.969192504883,0,1.0,9052.99186706543,0,0.96233976,45,8,100000
67,340713.9778137207,0,20312.786102294922,0,1.0,10318.04084777832,0,0.6530916,45,8,100000
68,291134.1190338135,0,4871.845245361328,0,1.0,8821.01058959961,0,1.0,45,8,100000
69,324091.91131591797,0,2286.195755004883,0,1.0,15467.166900634766,0,0.54330194,45,8,100000
70,311667.91915893555,0,754.8332214355469,0,1.0,20828.962326049805,0,1.0,45,8,100000
71,309092.04483032227,0,2129.077911376953,0,1.0,20869.016647338867,0,0.47526294,45,8,100000
72,284149.169921875,0,4443.168640136719,0,1.0,11419.057846069336,0,0.64195544,45,8,100000
73,281502.96211242676,0,5637.884140014648,0,1.0,78371.04797363281,0,0.929902,45,8,100000
74,285181.99920654297,0,3438.9495849609375,0,1.0,8315.086364746094,0,0.6222205,45,8,100000
75,313089.13230895996,0,8604.764938354492,0,1.0,6745.100021362305,0,0.568334,45,8,100000
76,321143.86558532715,0,5374.19319152832,0,1.0,17708.06312561035,0,0.6061262,45,8,100000
77,308724.16496276855,0,2082.82470703125,0,1.0,16666.889190673828,0,0.3642202,45,8,100000
78,286610.84175109863,0,2853.1551361083984,0,1.0,13991.117477416992,0,1.0,45,8,100000
79,344709.8731994629,0,15205.860137939453,0,1.0,18058.061599731445,0,0.85111076,45,8,100000
80,284086.9426727295,0,7318.019866943359,0,1.0,8614.301681518555,0,0.5039194,45,8,100000
81,326246.7384338379,0,18660.06851196289,0,1.0,11472.225189208984,0,0.77369106,45,8,100000
82,324815.9885406494,0,8147.239685058594,0,1.0,18386.125564575195,0,1.0,45,8,100000
83,286060.094833374,0,2490.0436401367188,0,1.0,12226.104736328125,0,0.83184206,45,8,100000
84,324216.1273956299,0,11567.115783691406,0,1.0,8606.910705566406,0,1.0,45,8,100000
85,297133.6841583252,0,8736.133575439453,0,1.0,15496.969223022461,0,1.0,45,8,100000
86,277222.8717803955,0,1467.2279357910156,0,1.0,13581.991195678711,0,1.0,45,8,100000
87,255078.07731628418,0,4945.039749145508,0,1.0,8415.937423706055,0,0.58120763,45,8,100000
88,247223.1388092041,0,3300.905227661133,0,1.0,6319.761276245117,0,0.40194878,45,8,100000
89,245409.0118408203,0,9737.968444824219,0,1.0,9778.976440429688,0,1.0,45,8,100000
90,225996.0174560547,0,6023.168563842773,0,1.0,10662.078857421875,0,0.74334127,45,8,100000
91,303168.05839538574,0,8564.949035644531,0,1.0,11850.118637084961,0,1.0,45,8,100000
92,279725.0747680664,0,12405.872344970703,0,1.0,7894.039154052734,0,0.76554286,45,8,100000
93,255387.3062133789,0,3430.8433532714844,0,1.0,6864.786148071289,0,0.4353176,45,8,100000
94,249851.22680664062,0,910.7589721679688,0,1.0,9036.064147949219,0,0.63986653,45,8,100000
95,244771.95739746094,0,26547.908782958984,0,1.0,13044.83413696289,0,0.91772974,45,8,100000
96,227055.31120300293,0,3445.148468017578,0,1.0,19432.06787109375,0,0.5933708,45,8,100000
97,224214.0769958496,0,7050.037384033203,0,1.0,9418.010711669922,0,1.0,45,8,100000
98,277115.1065826416,0,22604.942321777344,0,1.0,5455.970764160156,0,0.4335402,45,8,100000
99,250235.08071899414,0,5128.8604736328125,0,1.0,8928.060531616211,0,1.0,45,8,100000
0,227283.95462036133,16384,22735.118865966797,0,1.0,7268.190383911133,0,0.95491606,46,8,100000
1,239842.17643737793,0,1598.8349914550781,0,1.0,11369.943618774414,0,1.0,46,8,100000
2,264432.1918487549,0,4724.979400634766,0,1.0,9736.061096191406,0,0.7224596,46,8,100000
3,293250.08392333984,0,8651.018142700195,0,1.0,13545.27473449707,0,1.0,46,8,100000
4,271281.9576263428,0,27404.78515625,0,1.0,9457.34977722168,0,0.74818224,46,8,100000
5,287162.30392456055,0,1854.1812896728516,0,1.0,6092.071533203125,0,0.5210939,46,8,100000
6,290699.0051269531,0,3939.8670196533203,0,1.0,12804.031372070312,0,0.872883,46,8,100000
7,248438.11988830566,16384,2081.8710327148438,0,1.0,18770.933151245117,0,0.9299088,46,8,100000
8,279801.1302947998,0,6589.8895263671875,0,1.0,17212.1524810791,0,1.0,46,8,100000
9,284922.12295532227,0,3648.7579345703125,0,1.0,8534.19303894043,0,0.61605036,46,8,100000
10,281648.8742828369,0,22035.837173461914,0,1.0,7031.917572021484,0,0.74175566,46,8,100000
11,294867.03872680664,0,18995.046615600586,0,1.0,11623.859405517578,0,0.9278437,46,8,100000
12,304588.07945251465,0,6322.8607177734375,0,1.0,10990.85807800293,0,0.9531013,46,8,100000
13,325178.861618042,0,19497.156143188477,0,1.0,9419.20280456543,0,0.8748938,46,8,100000
14,274969.81620788574,16384,3973.722457885742,0,1.0,10129.928588867188,0,1.0,46,8,100000
15,285166.26358032227,0,13086.080551147461,0,1.0,13883.352279663086,0,0.7872368,46,8,100000
16,279635.9062194824,0,3450.8705139160156,0,1.0,13892.889022827148,0,0.6343819,46,8,100000
17,293215.9900665283,0,2583.9805603027344,0,1.0,8286.95297241211,0,1.0,46,8,100000
18,298615.6940460205,0,17573.833465576172,0,1.0,9156.942367553711,0,0.9340889,46,8,100000
19,329772.94921875,0,2579.212188720703,0,1.0,9584.903717041016,0,0.7285323,46,8,100000
20,332772.73178100586,0,622.9877471923828,0,1.0,16242.98095703125,0,0.35327783,46,8,100000
21,284847.2595214844,16384,3449.678421020508,0,1.0,11959.075927734375,0,1.0,46,8,100000
22,278389.93072509766,0,6098.270416259766,0,1.0,13067.007064819336,0,0.4016325,46,8,100000
23,289181.9477081299,0,6356.000900268555,0,1.0,8432.865142822266,0,0.63738495,46,8,100000
24,292816.8773651123,0,5602.121353149414,0,1.0,9549.140930175781,0,1.0,46,8,100000
25,326752.9010772705,0,9227.991104125977,0,1.0,10386.943817138672,0,0.612006,46,8,100000
26,325544.8341369629,0,20112.276077270508,0,1.0,9183.168411254883,0,1.0,46,8,100000
27,328242.7787780762,0,7738.828659057617,0,1.0,13185.02426147461,0,0.7814679,46,8,100000
28,319987.7738952637,0,21284.103393554688,0,1.0,19500.017166137695,0,0.84941787,46,8,100000
29,327009.6778869629,0,1120.0904846191406,0,1.0,20640.134811401367,16384,1.0,46,8,100000
30,323796.03385925293,0,15702.009201049805,0,1.0,12159.109115600586,0,0.8834245,46,8,100000
31,329643.96476745605,0,12556.791305541992,0,1.0,7195.234298706055,0,0.58817273,46,8,100000
32,291595.9358215332,0,3283.977508544922,0,1.0,8887.052536010742,0,0.80639017,46,8,100000
33,293756.24656677246,0,4408.836364746094,0,1.0,15042.781829833984,0,0.72904664,46,8,100000
34,291927.8144836426,0,8948.802947998047,0,1.0,9337.902069091797,0,0.42908835,46,8,100000
35,337620.97358703613,0,1958.1317901611328,0,1.0,11702.06069946289,0,0.5560003,46,8,100000
36,324167.25158691406,0,10306.119918823242,0,1.0,8190.87028503418,0,1.0,46,8,100000
37,330663.20419311523,0,4785.060882568359,0,1.0,12155.771255493164,0,0.9152148,46,8,100000
38,293862.10441589355,0,2856.9698333740234,0,1.0,15496.969223022461,0,1.0,46,8,100000
39,293534.0404510498,0,1170.1583862304688,0,1.0,14178.037643432617,0,1.0,46,8,100000
40,305084.9437713623,0,2099.275588989258,0,1.0,20855.188369750977,0,1.0,46,8,100000
41,323565.9599304199,0,3034.1148376464844,0,1.0,11538.982391357422,0,1.0,46,8,100000
42,335244.65560913086,0,3695.0111389160156,0,1.0,7959.842681884766,0,0.5694405,46,8,100000
43,324287.17613220215,0,4749.059677124023,0,1.0,10766.983032226562,0,0.54846764,46,8,100000
44,300436.01989746094,0,12073.993682861328,0,1.0,14310.836791992188,0,1.0,46,8,100000
45,297742.8436279297,0,4822.015762329102,0,1.0,14635.086059570312,0,0.8342163,46,8,100000
46,304844.1410064697,0,14835.119247436523,0,1.0,9171.009063720703,0,0.7267139,46,8,100000
47,328168.8690185547,0,1499.8912811279297,0,1.0,17538.070678710938,0,1.0,46,8,100000
48,323142.29011535645,0,9847.879409790039,0,1.0,11368.989944458008,0,0.87918365,46,8,100000
49,319534.3017578125,0,25145.769119262695,0,1.0,7886.171340942383,0,0.64787817,46,8,100000
50,291831.97021484375,0,1819.8490142822266,0,1.0,9959.220886230469,0,0.49019238,46,8,100000
51,290472.03063964844,0,17551.183700561523,0,1.0,13190.746307373047,0,1.0,46,8,100000
52,306139.9459838867,0,9660.005569458008,0,1.0,20205.020904541016,0,1.0,46,8,100000
53,321278.0952453613,0,5338.191986083984,0,1.0,13234.376907348633,16384,0.78744996,46,8,100000
54,329345.703125,0,4053.1158447265625,0,1.0,7342.100143432617,0,0.47094613,46,8,100000
55,319609.1651916504,0,3153.085708618164,0,1.0,6411.075592041016,0,1.0,46,8,100000
56,330774.06883239746,0,9766.817092895508,0,1.0,5666.971206665039,0,0.47946224,46,8,100000
57,325099.9450683594,0,7041.93115234375,0,1.0,12476.921081542969,0,0.54528403,46,8,100000
58,326486.11068725586,0,4466.056823730469,0,1.0,8301.019668579102,0,0.9502009,46,8,100000
59,315223.69384765625,0,16074.895858764648,0,1.0,14784.812927246094,0,0.81813425,46,8,100000
60,294517.04025268555,0,6572.961807250977,0,1.0,11347.055435180664,0,1.0,46,8,100000
61,302977.0851135254,0,5286.216735839844,0,1.0,17805.814743041992,0,0.91180354,46,8,100000
62,299378.8719177246,0,16161.918640136719,0,1.0,11640.071868896484,0,0.9466244,46,8,100000
63,325463.05656433105,0,6679.058074951172,0,1.0,19070.38688659668,0,0.83565754,46,8,100000
64,321042.2992706299,0,1606.9412231445312,0,1.0,8015.155792236328,0,0.47396067,46,8,100000
65,322452.0683288574,0,1619.8158264160156,0,1.0,8684.873580932617,0,0.49926743,46,8,100000
66,303028.1066894531,0,11358.022689819336,0,1.0,12688.875198364258,0,0.77306896,46,8,100000
67,317768.0969238281,0,8309.84115600586,0,1.0,10723.114013671875,0,1.0,46,8,100000
68,310148.9543914795,0,14574.766159057617,0,1.0,7374.048233032227,0,0.74480635,46,8,100000
69,326432.9433441162,0,4910.707473754883,0,1.0,10452.032089233398,0,0.75949806,46,8,100000
70,328114.98641967773,0,2150.0587463378906,0,1.0,13390.064239501953,0,0.44052437,46,8,100000
71,313603.87802124023,0,978.9466857910156,0,1.0,12763.023376464844,0,1.0,46,8,100000
72,304051.16081237793,0,3458.0230712890625,0,1.0,15480.04150390625,0,0.8434578,46,8,100000
73,307740.9267425537,0,6171.941757202148,0,1.0,12124.061584472656,0,0.72971994,46,8,100000
74,306011.9152069092,0,13195.037841796875,0,1.0,16083.240509033203,0,1.0,46,8,100000
75,320194.0059661865,0,24482.96546936035,0,1.0,13461.828231811523,0,0.87537915,46,8,100000
76,333166.83769226074,0,8942.842483520508,0,1.0,16326.904296875,0,1.0,46,8,100000
77,312927.9613494873,16384,4232.4066162109375,0,1.0,11663.91372680664,0,1.0,46,8,100000
78,307201.1470794678,0,2480.2684783935547,0,1.0,14405.965805053711,0,1.0,46,8,100000
79,304689.1689300537,0,11389.970779418945,0,1.0,7740.974426269531,0,1.0,46,8,100000
80,300167.7989959717,0,22814.98908996582,0,1.0,6428.241729736328,0,0.51894975,46,8,100000
81,311317.20542907715,0,3424.6444702148438,0,1.0,14824.867248535156,0,1.0,46,8,100000
82,325420.1412200928,0,34216.880798339844,0,1.0,12141.942977905273,0,0.83611083,46,8,100000
83,289061.3079071045,0,10940.074920654297,0,1.0,12005.090713500977,0,1.0,46,8,100000
84,317174.67308044434,0,11220.932006835938,0,1.0,9679.794311523438,0,0.65096366,46,8,100000
85,320642.94815063477,0,1649.1413116455078,0,1.0,13839.244842529297,0,1.0,46,8,100000
86,289515.9721374512,0,7889.747619628906,0,1.0,14694.929122924805,0,1.0,46,8,100000
87,262753.0097961426,0,12065.17219543457,0,1.0,13458.967208862305,0,0.7630986,46,8,100000
88,254404.30641174316,0,1118.8983917236328,0,1.0,8858.203887939453,0,1.0,46,8,100000
89,237146.85440063477,0,11797.904968261719,0,1.0,13424.158096313477,0,0.9937235,46,8,100000
90,241417.88482666016,0,3254.8904418945312,0,1.0,9054.899215698242,0,0.98408777,46,8,100000
91,316795.82595825195,0,1597.1660614013672,0,1.0,12076.854705810547,0,0.6229967,46,8,100000
92,287925.24337768555,0,11470.794677734375,0,1.0,8373.022079467773,0,1.0,46,8,100000
93,259071.11167907715,0,7838.010787963867,0,1.0,8000.13542175293,0,0.947127,46,8,100000
94,247785.3298187256,0,2444.9825286865234,0,1.0,10489.940643310547,0,0.8441722,46,8,100000
95,244103.90853881836,0,2624.034881591797,0,1.0,8992.910385131836,0,0.522113,46,8,100000
96,240648.74649047852,0,407.93418884277344,0,1.0,10150.909423828125,0,0.21537264,46,8,100000
97,227358.81805419922,0,1537.0845794677734,0,1.0,11368.036270141602,0,1.0,46,8,100000
98,285916.805267334,0,17306.089401245117,0,1.0,11118.888854980469,0,1.0,46,8,100000
99,263388.87214660645,0,5758.047103881836,0,1.0,9868.621826171875,0,0.8196518,46,8,100000
0,227316.85638427734,16384,2191.0667419433594,0,1.0,7189.98908996582,0,0.43982026,47,8,100000
1,235584.02061462402,0,4980.802536010742,0,1.0,18271.923065185547,16384,0.624594,47,8,100000
2,252094.03038024902,0,1377.105712890625,0,1.0,14526.844024658203,0,1.0,47,8,100000
3,298096.8952178955,0,6331.205368041992,0,1.0,14223.098754882812,0,0.9082437,47,8,100000
4,292853.11698913574,0,1049.9954223632812,0,1.0,16035.079956054688,0,0.4054415,47,8,100000
5,293208.12225341797,0,6184.101104736328,0,1.0,10977.983474731445,0,0.9391352,47,8,100000
6,292994.02236938477,0,6235.1226806640625,0,1.0,11675.119400024414,0,0.7535076,47,8,100000
7,242932.08122253418,16384,6184.101104736328,0,1.0,5327.701568603516,0,0.39034176,47,8,100000
8,271935.93978881836,0,10420.083999633789,0,1.0,12861.967086791992,0,0.53586257,47,8,100000
9,315065.1454925537,0,4930.019378662109,0,1.0,12022.018432617188,0,1.0,47,8,100000
10,293477.77366638184,0,22913.217544555664,0,1.0,8072.853088378906,0,0.6099282,47,8,100000
11,296642.0650482178,0,2170.085906982422,0,1.0,11533.260345458984,0,1.0,47,8,100000
12,307747.84088134766,0,2940.8931732177734,0,1.0,10912.895202636719,0,0.8521162,47,8,100000
13,336411.9529724121,0,9952.068328857422,0,1.0,12189.865112304688,0,1.0,47,8,100000
14,272646.1887359619,16384,5249.0234375,0,1.0,14969.825744628906,0,0.6440002,47,8,100000
15,314869.1654205322,0,9845.01838684082,0,1.0,9089.946746826172,0,0.7857448,47,8,100000
16,292351.96113586426,0,17206.192016601562,0,1.0,6798.982620239258,0,0.7409375,47,8,100000
17,292525.053024292,0,1107.931137084961,0,1.0,23246.049880981445,0,0.4716129,47,8,100000
18,308985.94856262207,0,8675.098419189453,0,1.0,8944.74983215332,0,0.57311773,47,8,100000
19,324865.10276794434,0,15695.09506225586,0,1.0,8690.118789672852,0,0.6391034,47,8,100000
20,335950.1361846924,0,11605.024337768555,0,1.0,17604.827880859375,0,1.0,47,8,100000
21,307506.799697876,16384,4554.033279418945,0,1.0,6913.185119628906,0,0.5753131,47,8,100000
22,294445.0378417969,0,4961.967468261719,0,1.0,14195.919036865234,0,0.8715625,47,8,100000
23,295070.8866119385,0,11776.924133300781,0,1.0,12441.158294677734,0,0.86509776,47,8,100000
24,312994.24171447754,0,3356.2183380126953,0,1.0,27154.922485351562,0,1.0,47,8,100000
25,323701.8585205078,0,52137.85171508789,0,1.0,15758.037567138672,0,1.0,47,8,100000
26,338600.15869140625,0,23881.196975708008,0,1.0,13570.785522460938,0,0.772678,47,8,100000
27,331577.7778625488,0,3436.0885620117188,0,1.0,12315.27328491211,0,0.4145151,47,8,100000
28,326503.03840637207,0,4683.971405029297,16384,1.0,15845.060348510742,0,0.8694953,47,8,100000
29,335937.0231628418,0,7025.241851806641,0,1.0,11209.964752197266,0,1.0,47,8,100000
30,342478.99055480957,0,4807.949066162109,0,1.0,8338.92822265625,0,0.6440411,47,8,100000
31,328794.2409515381,0,12045.145034790039,0,1.0,17040.014266967773,0,1.0,47,8,100000
32,307680.8452606201,0,3178.834915161133,0,1.0,11457.92007446289,0,1.0,47,8,100000
33,389915.22789001465,0,5201.101303100586,0,1.0,11200.904846191406,0,1.0,47,8,100000
34,304248.8098144531,0,6552.219390869141,0,1.0,10606.765747070312,0,0.95204467,47,8,100000
35,338461.16065979004,0,2958.059310913086,0,1.0,12513.160705566406,16384,1.0,47,8,100000
36,328214.6453857422,0,16256.093978881836,0,1.0,15006.780624389648,0,0.45398328,47,8,100000
37,345616.34063720703,0,11764.049530029297,0,1.0,8429.05044555664,0,0.98608905,47,8,100000
38,382601.0227203369,0,2645.0157165527344,0,1.0,13724.803924560547,0,1.0,47,8,100000
39,326130.86700439453,0,13311.86294555664,0,1.0,7665.872573852539,0,0.44987726,47,8,100000
40,333684.92126464844,0,16602.99301147461,0,1.0,10751.962661743164,0,0.56514484,47,8,100000
41,319043.1594848633,0,3996.8490600585938,0,1.0,11119.12727355957,0,0.89948124,47,8,100000
42,325686.9316101074,0,3127.8133392333984,0,1.0,17599.105834960938,0,1.0,47,8,100000
43,324579.23889160156,0,1592.1592712402344,0,1.0,10318.756103515625,0,0.31790358,47,8,100000
44,377916.0976409912,0,1631.9751739501953,0,1.0,16015.052795410156,0,0.5590196,47,8,100000
45,322474.00283813477,0,6657.123565673828,0,1.0,11088.848114013672,0,0.94947624,47,8,100000
46,311271.90589904785,0,19839.048385620117,0,1.0,10294.914245605469,0,0.70582443,47,8,100000
47,317507.0285797119,0,3946.065902709961,0,1.0,7080.078125,0,0.38010368,47,8,100000
48,327612.87689208984,0,14859.914779663086,0,1.0,11982.202529907227,0,0.560891,47,8,100000
49,326634.40704345703,0,2998.1136322021484,0,1.0,8293.867111206055,0,0.5328279,47,8,100000
50,387660.9802246094,0,9479.999542236328,0,1.0,15138.864517211914,0,0.880769,47,8,100000
51,313994.8844909668,0,4263.162612915039,0,1.0,9732.00798034668,0,0.72792864,47,8,100000
52,336668.7297821045,0,2535.104751586914,0,1.0,9380.817413330078,0,0.46050432,47,8,100000
53,309368.1335449219,0,4992.008209228516,0,1.0,12112.855911254883,0,0.5955159,47,8,100000
54,329781.05545043945,0,4398.822784423828,0,1.0,14217.853546142578,0,0.43868995,47,8,100000
55,335252.046585083,0,11384.963989257812,0,1.0,12622.11799621582,0,1.0,47,8,100000
56,319267.03453063965,0,3836.8701934814453,0,1.0,11034.727096557617,0,1.0,47,8,100000
57,333014.72663879395,0,2574.920654296875,0,1.0,12055.87387084961,0,1.0,47,8,100000
58,324085.95085144043,0,1179.6951293945312,0,1.0,13291.120529174805,0,1.0,47,8,100000
59,319076.0612487793,0,1183.9866638183594,0,1.0,11962.890625,0,0.814714,47,8,100000
60,318928.0033111572,0,14142.990112304688,0,1.0,9002.208709716797,0,1.0,47,8,100000
61,296292.0665740967,0,9271.860122680664,0,1.0,13863.086700439453,0,0.724647,47,8,100000
62,293577.9094696045,0,3004.789352416992,0,1.0,7999.897003173828,0,0.49033424,47,8,100000
63,330877.30407714844,0,3273.9639282226562,0,1.0,14824.867248535156,0,1.0,47,8,100000
64,326853.27529907227,0,5595.922470092773,0,1.0,9866.952896118164,0,0.43010724,47,8,100000
65,327233.07609558105,0,8360.862731933594,0,1.0,10301.828384399414,0,0.95869267,47,8,100000
66,298151.01623535156,0,2303.1234741210938,0,1.0,12479.066848754883,0,1.0,47,8,100000
67,297540.90309143066,0,8071.8994140625,0,1.0,9509.086608886719,0,0.47375175,47,8,100000
68,308053.97033691406,0,16196.250915527344,0,1.0,16216.754913330078,16384,0.44900486,47,8,100000
69,314401.14974975586,0,3662.8246307373047,0,1.0,9681.940078735352,0,0.48555022,47,8,100000
70,332313.77601623535,0,11958.122253417969,0,1.0,8342.02766418457,0,1.0,47,8,100000
71,319297.07527160645,0,11388.778686523438,0,1.0,9654.760360717773,0,0.94930583,47,8,100000
72,292371.0346221924,0,4124.164581298828,0,1.0,16574.859619140625,0,1.0,47,8,100000
73,294629.8122406006,0,6690.97900390625,0,1.0,17704.010009765625,0,1.0,47,8,100000
74,317938.08937072754,0,9907.007217407227,0,1.0,6567.955017089844,0,0.5748726,47,8,100000
75,304435.96839904785,0,6983.99543762207,0,1.0,11714.935302734375,0,0.9585335,47,8,100000
76,327336.78817749023,0,10475.873947143555,0,1.0,16412.973403930664,0,1.0,47,8,100000
77,319931.0302734375,0,4694.938659667969,0,1.0,10345.935821533203,0,1.0,47,8,100000
78,295395.8511352539,0,8460.760116577148,0,1.0,15844.82192993164,0,1.0,47,8,100000
79,296870.7084655762,0,2724.885940551758,0,1.0,26049.61395263672,0,1.0,47,8,100000
80,323814.15367126465,0,6942.033767700195,0,1.0,18100.02326965332,0,1.0,47,8,100000
81,302876.94931030273,0,8894.920349121094,0,1.0,17847.061157226562,0,0.6995596,47,8,100000
82,324386.8350982666,0,11862.993240356445,0,1.0,14742.851257324219,0,1.0,47,8,100000
83,295289.0396118164,0,5285.739898681641,0,1.0,10137.796401977539,0,1.0,47,8,100000
84,316744.8043823242,0,10402.917861938477,0,1.0,7586.71760559082,0,0.6268223,47,8,100000
85,322367.90657043457,0,18128.87191772461,0,1.0,7265.0909423828125,0,0.6625454,47,8,100000
86,297670.841217041,0,1768.8274383544922,0,1.0,14489.173889160156,0,1.0,47,8,100000
87,282533.8840484619,0,9757.99560546875,0,1.0,6734.8480224609375,0,1.0,47,8,100000
88,258671.76055908203,0,3126.859664916992,0,1.0,17725.94451904297,0,0.7929145,47,8,100000
89,235704.6604156494,0,6263.971328735352,0,1.0,6677.150726318359,0,0.9249562,47,8,100000
90,229998.82698059082,0,6895.0653076171875,0,1.0,3956.0794830322266,0,0.5839555,47,8,100000
91,318160.0570678711,16384,37850.85678100586,0,1.0,16284.942626953125,0,1.0,47,8,100000
92,288861.0363006592,0,3045.797348022461,0,1.0,11715.173721313477,0,1.0,47,8,100000
93,267082.92961120605,0,18805.742263793945,0,1.0,15807.151794433594,0,0.99194133,47,8,100000
94,243777.75192260742,0,2449.03564453125,0,1.0,8356.809616088867,0,0.55345345,47,8,100000
95,229014.15824890137,0,7034.063339233398,0,1.0,11059.999465942383,0,0.9607398,47,8,100000
96,217267.9901123047,0,2624.988555908203,0,1.0,9770.870208740234,0,1.0,47,8,100000
97,214128.2558441162,0,9412.050247192383,0,1.0,6784.915924072266,0,0.91797227,47,8,100000
98,287924.05128479004,0,15501.022338867188,0,1.0,7272.958755493164,0,0.48420385,47,8,100000
99,258759.0217590332,0,36235.09407043457,0,1.0,14021.873474121094,0,0.8432921,47,8,100000
0,231428.861618042,16384,5739.2120361328125,0,1.0,6772.041320800781,0,0.97866046,48,8,100000
1,238229.99000549316,0,4381.895065307617,0,1.0,7707.118988037109,0,0.45416206,48,8,100000
2,272146.94023132324,0,2507.925033569336,0,1.0,12612.104415893555,0,0.48994258,48,8,100000
3,332071.30432128906,0,11157.035827636719,0,1.0,12935.876846313477,16384,0.68873143,48,8,100000
4,305192.9473876953,0,6639.719009399414,0,1.0,8535.146713256836,0,0.4904349,48,8,100000
5,306133.9855194092,0,7216.691970825195,0,1.0,8758.068084716797,0,1.0,48,8,100000
6,311276.1974334717,0,10578.155517578125,0,1.0,11786.937713623047,0,1.0,48,8,100000
7,237442.7318572998,16384,20105.838775634766,0,1.0,7365.942001342773,0,0.6930276,48,8,100000
8,281752.1095275879,0,18655.061721801758,0,1.0,9010.076522827148,0,0.821388,48,8,100000
9,331210.1364135742,0,6952.047348022461,0,1.0,14670.848846435547,0,0.65870094,48,8,100000
10,303566.93267822266,0,3175.973892211914,0,1.0,14093.160629272461,0,1.0,48,8,100000
11,301247.11990356445,0,2815.9618377685547,0,1.0,9434.938430786133,0,0.66238964,48,8,100000
12,301043.9872741699,0,7216.215133666992,0,1.0,6237.030029296875,0,0.41064394,48,8,100000
13,338716.983795166,0,11536.836624145508,0,1.0,15700.817108154297,0,1.0,48,8,100000
14,301697.0157623291,16384,5478.143692016602,0,1.0,10619.163513183594,0,0.79841304,48,8,100000
15,320813.8942718506,0,19547.93930053711,0,1.0,12992.85888671875,0,1.0,48,8,100000
16,307978.86848449707,0,8578.062057495117,0,1.0,11852.741241455078,0,0.6660485,48,8,100000
17,304356.0981750488,0,3454.923629760742,0,1.0,8164.882659912109,0,0.85321695,48,8,100000
18,321437.8356933594,0,6830.692291259766,0,1.0,20124.91226196289,0,1.0,48,8,100000
19,338872.90954589844,0,4611.730575561523,0,1.0,20874.977111816406,0,0.9728989,48,8,100000
20,339597.225189209,0,18656.96907043457,0,1.0,6302.833557128906,0,0.5896626,48,8,100000
21,323173.04611206055,32768,1652.0023345947266,0,1.0,14261.007308959961,0,1.0,48,8,100000
22,302151.9184112549,0,3450.8705139160156,0,1.0,16860.008239746094,0,0.8966013,48,8,100000
23,305896.9974517822,0,5123.85368347168,0,1.0,10045.289993286133,0,0.44835734,48,8,100000
24,313737.154006958,0,27938.8427734375,0,1.0,15232.086181640625,0,0.89231074,48,8,100000
25,341717.9584503174,0,18666.982650756836,0,1.0,10419.130325317383,0,0.7671858,48,8,100000
26,336531.1622619629,0,5402.326583862305,0,1.0,8008.9569091796875,0,0.56721836,48,8,100000
27,332417.96493530273,0,8889.913558959961,0,1.0,20056.962966918945,0,0.9192956,48,8,100000
28,342345.9529876709,0,8249.282836914062,16384,1.0,20082.950592041016,0,1.0,48,8,100000
29,333565.95039367676,0,11529.922485351562,0,1.0,9651.899337768555,0,0.4232178,48,8,100000
30,342992.06733703613,0,2668.8575744628906,0,1.0,14060.97412109375,0,0.6316805,48,8,100000
31,343275.0701904297,0,6819.009780883789,0,1.0,9407.997131347656,0,0.65904796,48,8,100000
32,311263.0844116211,0,3908.1573486328125,0,1.0,13258.934020996094,0,1.0,48,8,100000
33,300149.91760253906,0,5974.054336547852,0,1.0,14214.277267456055,0,0.8049036,48,8,100000
34,306926.01203918457,0,8628.84521484375,0,1.0,12993.097305297852,0,1.0,48,8,100000
35,333319.90242004395,16384,11061.19155883789,0,1.0,20472.76496887207,0,1.0,48,8,100000
